,surface_move,move_1M,move_3M,move_6M,move_1Y,move_2Y
2010-05-11,0.00995919166109705,0.019679013725239742,0.00895568138161359,0.004843936111253468,0.0021935389210536887,0.00042936285014875226
2010-05-12,0.017718251824829757,0.02423223686189965,0.018120252342062937,0.016029242797735682,0.014676822785400046,0.013483012965445476
2010-05-13,0.007843155902348645,0.013529860739469032,0.008501762439524774,0.005905846359053599,0.0037031772731157026,0.0019094065052588525
2010-06-21,0.01043789263700561,0.017328626249529733,0.01146822334389534,0.008395244850402783,0.005536898460306633,0.0034364514384699505
2010-06-22,0.010549269318000029,0.011953496714037207,0.011564865069931015,0.010879116267711106,0.009753265681814982,0.00814382377718407
2010-06-23,0.0026355660962297973,0.004672432845584758,0.0028765700952065655,0.0018786411733231324,0.0010104379531828045,0.0002729130145425709
2010-06-24,0.012567400211561377,0.014888863992399269,0.013455585057539679,0.012488103976579516,0.01135817060227398,0.010099798008014534
2010-06-25,0.0038983451192869892,0.006309502658729265,0.0046883585409654,0.0033511292493240597,0.0017198874530983015,8.284708316136294e-05
2010-06-28,0.006015179181639943,0.0097271424786802,0.006616255351300797,0.005030535433389201,0.0035651212986728183,0.0021221193748648727
2010-07-12,0.011194807059709367,0.020225481769614168,0.012012976294727445,0.006997054599729025,0.0022687099137344876,0.004373899347910138
2010-07-13,0.0066397568702411605,0.01137909072338277,0.006850577448268617,0.004864504792955692,0.0035651288010853694,0.002764812681693614
2010-07-14,0.0075219723446846385,0.011092130471238396,0.008084164900411892,0.00650679690513127,0.005401032540165529,0.004796008838442943
2010-07-15,0.003980433644101853,0.004382690463009554,0.003316759703360993,0.003157754456292902,0.003935897476140799,0.004852595924056152
2010-07-19,0.008604275853314162,0.010733652458816254,0.009146408569784038,0.008345522867709733,0.007553003247145804,0.006678631594922244
2010-07-20,0.01644576115538035,0.020350776104729237,0.0174345972156929,0.015873578190158853,0.014443991927204802,0.013175607933168663
2010-07-21,0.011164974570876326,0.017759580465147928,0.012217972014744052,0.00935898933217516,0.006920192757486893,0.004808533900254798
2010-07-22,0.008407942925735663,0.010163995693252922,0.00908140422508296,0.008368203120774527,0.0075711236545507226,0.006351383565593042
2010-07-23,0.008243666211616187,0.011661209843142024,0.009194090113100076,0.00771177068024542,0.006175796364301956,0.004654372919212287
2010-07-26,0.005400978721691242,0.006836643411646575,0.005230522953628317,0.0048494216642380366,0.004861479268475503,0.004960233976232003
2010-07-27,0.00389521052488416,0.006727301319858722,0.002170874234519791,0.0013068716149741305,0.002582207384017574,0.004185491462596348
2010-07-28,0.003226730598517845,0.005424762439540702,0.0034309816931127387,0.0026664853734604567,0.0017511205112531042,0.0008262575756508512
2010-07-29,0.0021362536165676423,0.004201257643502266,0.001918371852894699,0.0009245204196635831,0.0002466099557256575,0.0007560600120287086
2010-07-30,0.004106189160468213,0.006408678180673877,0.004878274737262337,0.003707508985145316,0.0023033600765081604,0.0006197871853232683
2010-08-02,0.008994734060143271,0.009489884188074265,0.00937734251790779,0.009142012698087955,0.008796107298842925,0.008098509102144963
2010-08-03,0.0031272824767635487,0.003437739866424081,0.003192498722886739,0.003208108711763767,0.0030646309987647064,0.002684296983838171
2010-08-04,0.004134835883005633,0.008248301089757524,0.0030850240338409795,0.0011342025613594888,0.0012630057306320134,0.002247419812691767
2010-08-05,0.0031595965490178544,0.00487712580936841,0.003443615505785388,0.0028020408341082707,0.002171478572889131,0.001305241671954983
2010-08-06,0.0022611390557156917,0.00396062023955644,0.0023653574762391672,0.0016434780595195727,0.00108173402174314,0.0006412112351719981
2010-08-09,0.0058161587970348835,0.01080603517555398,0.0057572079048964575,0.0035690226088068346,0.0021445058151229835,0.0013732622156196071
2010-08-10,0.005543721407285864,0.008375528437536096,0.00596075641381132,0.004709978491688366,0.0038048086766566537,0.0033650668815196493
2010-08-11,0.01763423258094972,0.020063155114670647,0.01920315055281907,0.018098805837079762,0.016326896564149998,0.013762459269360526
2010-08-12,0.00651194354371162,0.011199335704818519,0.006449300268932098,0.004715732925057246,0.0037091798308182566,0.0030020488597870525
2010-08-13,0.007056862687529156,0.007921388006027008,0.007481532435290155,0.006995311770690128,0.00652107565155379,0.006230250798197075
2010-08-16,0.0021835870482690544,0.0031698176587944063,0.0026098103497242406,0.0020758987570751414,0.0014117442233768233,0.0008240330900183838
2010-08-17,0.006773682886585572,0.009093122544547663,0.007405435508514957,0.006422956646420372,0.005550261343436892,0.004452951099768622
2010-08-18,0.0035605441587444604,0.00701718141526867,0.003306217203485841,0.001644182167763008,0.0005671733485607828,0.00043640086196204686
2010-08-23,0.02154577263441588,0.0378104971629422,0.021592912617469085,0.01518108804298984,0.011113934424026972,0.008439730357341076
2010-09-01,0.022597191290589232,0.04214498951345726,0.022407429257249693,0.014141164321954853,0.008061939188395083,0.003147197523421175
2010-09-02,0.008613495214674229,0.01662049369275862,0.005776866568076498,0.003413652384744978,0.004385848143848454,0.005519041092881642
2010-09-03,0.009834828214053948,0.012829510528005504,0.011406448276414847,0.009817526919517329,0.007774811375346359,0.005664300538580554
2010-09-07,0.008152566998243389,0.010148624494085823,0.009664011391694318,0.008473034766948474,0.006615964114378401,0.004513396578943572
2010-09-08,0.0027977299175985745,0.003900316617976159,0.0028424192628149817,0.0026591882605127314,0.002348386103358019,0.0018051168875599713
2010-09-09,0.006763408140950038,0.012526639249810885,0.005975034331699343,0.0038655593400661738,0.0031853967351788384,0.0033183461051248184
2010-09-10,0.009351968905687548,0.016727817851906534,0.009371684421272824,0.006454474573978393,0.004462840545836306,0.0028409620417297423
2010-09-13,0.00927387059647684,0.012635070514062619,0.00956143460173507,0.008315065731577071,0.0075826597200908145,0.007233276858468911
2010-09-14,0.0020833831041504876,0.0037448863008687494,0.00215156222418598,0.0014602525889411552,0.0007819002161695151,0.0005525638522060352
2010-09-15,0.0014109160666264874,0.0020054093197187746,0.0016333956070575448,0.001311999799041958,0.000949885875776804,0.0008000914553146952
2010-09-16,0.0032501489390714183,0.006495665388257444,0.0026887984273027223,0.0012827218384203784,0.0007822809375813654,0.001066159477658142
2010-09-17,0.004828007080429357,0.006422087049303421,0.005230246331649581,0.004369030284744187,0.0037718944918480168,0.0038254371512508414
2010-09-20,0.01135153186159274,0.015392108604546222,0.012981890053163664,0.010658560938438031,0.008385749939188522,0.0074104101139007604
2010-09-21,0.0036773673401776764,0.004495671152614554,0.004228836413244283,0.0037587504790902162,0.0030628653185367193,0.002451874207017917
2010-09-22,0.0050836815708358105,0.008809133899667384,0.005167765384661858,0.003547058382027348,0.002664810290659822,0.0022868352333263674
2010-09-23,0.007903887199985214,0.009714179287012386,0.008908645851877608,0.007924654840688187,0.006694231944915455,0.005569112904196202
2010-09-24,0.012041070909736565,0.01600678446779542,0.013199450578994487,0.011561819855921814,0.00983761518148122,0.008002496350580143
2010-09-27,0.004876706378981674,0.006364982337191461,0.005258753268114652,0.0046951476440339835,0.003993328612453538,0.00357109992019532
2010-09-28,0.0023168113452772714,0.0036177849354557773,0.002741361942160584,0.0020386435250080454,0.0012931408041827106,0.0006374639985055323
2010-09-29,0.004228290050421896,0.004989276102349759,0.00432532868053724,0.004049179395363117,0.0038766459980116496,0.0037903300070831073
2010-09-30,0.0034637067918767595,0.005123412175977284,0.003856250306201015,0.00315411512927934,0.0024827518031542367,0.001659459606806937
2010-10-01,0.0042318916128038534,0.006034039828096224,0.004543702474279767,0.0038251739977370218,0.0032340320592311213,0.0027200633848630004
2010-10-04,0.004155531943922304,0.003800268996050354,0.004071507874369929,0.004142508197590195,0.004236928583829954,0.004495672350140541
2010-10-05,0.006664989204802351,0.007321709740809212,0.0069032735076250415,0.006657288706354141,0.006371844272047869,0.005993988196847022
2010-10-06,0.0024278573197165846,0.004435113470313277,0.002517967604135026,0.0014915085317731935,0.000857298333479298,0.0007088761115601412
2010-10-07,0.0007960064639135319,0.001366128458123813,0.0005812748338471956,0.00030828306726800775,0.00046464774460590016,0.0008080891536639218
2010-10-08,0.005547113309149779,0.00808099187046588,0.006052190102010601,0.004996663055430166,0.004075622941969888,0.0032161392424318687
2010-10-11,0.0017375538186442398,0.0026064052111331817,0.0017409477883856548,0.0014520141593751686,0.0013255111321743656,0.0011857040762241846
2010-10-12,0.004702837145396772,0.006760081121398639,0.005234434758442716,0.004271006913335575,0.003422469852446108,0.0027441906143108995
2010-10-13,0.003780067526998344,0.005138571690869896,0.00413991311329985,0.003536012164271237,0.0030123195697426435,0.0025146176089669557
2010-10-14,0.0028052174227240416,0.004765274270256846,0.003085402693804786,0.002189114639746287,0.001386888407681972,0.0006348172404312039
2010-10-15,0.0013864007360584974,0.0021733965195002624,0.0015007889435722495,0.001167683959899808,0.0008577133491269549,0.0007316810104924718
2010-10-18,0.005154899827224794,0.007789180764376497,0.005586693322076674,0.004455994339728046,0.0035667361154139497,0.00289913604645515
2010-10-19,0.006452325845170584,0.009102646748225038,0.007058752712569102,0.00596945687352868,0.0049576081521103986,0.00390718343904117
2010-10-20,0.004798591823409673,0.005199836989551241,0.004832489118157609,0.004688252552094871,0.0046642925007087015,0.004583211223483199
2010-10-21,0.0044120380036711,0.006018977193590508,0.004568509066390077,0.0037675148016363233,0.003473780066193969,0.003737608788209915
2010-10-22,0.004772208072054714,0.005737176411595045,0.005136361034741665,0.004698142732585673,0.004235924660418378,0.003815343849963934
2010-10-25,0.0026053245657104854,0.003920904597391553,0.0026578613321366932,0.0016926446343467393,0.0012986727659340253,0.0026361456578871856
2010-10-26,0.002228034563463928,0.003782605775056562,0.002382111153715881,0.0014107994117361648,0.0007224313665871817,0.0015250796773337773
2010-10-27,0.0036064034753887516,0.0058921774158280935,0.004318474048343618,0.0030443690220392366,0.001523467411486987,0.0002731696074847434
2010-10-28,0.0017188764034383442,0.002940478516142364,0.0019164355635380179,0.001313133263690287,0.0006834075943701859,0.0005120316104937776
2010-10-29,0.0030888554304933117,0.004930141816831023,0.0034682513297848616,0.0025666164114520533,0.0017311952386057274,0.001336232380281814
2010-11-01,0.003406535277226665,0.0049373734874943636,0.0040569673500476895,0.0032035808215782413,0.0022392934742367448,0.0013814509026528342
2010-11-02,0.0028683694739978258,0.003641577829343763,0.0032898971247109616,0.002884034422628773,0.00235966614263984,0.0017797545231955105
2010-11-03,0.009345137819130588,0.011563332265593767,0.010230872464325361,0.009261185312678418,0.00814358519219068,0.006796253868762817
2010-11-04,0.009523270796119653,0.011145735833506329,0.009679642916631447,0.009125492959547263,0.008812998682942762,0.008636952673080317
2010-11-05,0.00249832778531544,0.001796568214647027,0.0020459568769111785,0.0024092211018074687,0.002795838977269906,0.0031896002599259327
2010-11-08,0.0005669346247432787,0.0009148295837393824,0.0006790192905337571,0.0004886339935562333,0.0002613695311640948,4.490843999317383e-05
2010-11-09,0.004082774311584269,0.005121234290625694,0.004450686630444732,0.00400689796665405,0.003523840138224499,0.0029726919819960586
2010-11-10,0.0022124193621242383,0.0038143586954874254,0.0024118445249416746,0.0017326909002253982,0.0010284871825685783,0.00021832832786354702
2010-11-11,0.0025178062025852615,0.003974440088319566,0.002812848846400522,0.0021632125222601135,0.0015507929434492324,0.0009507894354854752
2010-11-12,0.009861843854012129,0.011827517503674615,0.010645225750249112,0.009799449523972105,0.00882989553735254,0.007685867111631094
2010-11-15,0.001996827344934116,0.002866243757642656,0.0023553219720478537,0.0019462301248490855,0.001387966083152332,0.000677820632833605
2010-11-16,0.012463617951955863,0.017783918900767064,0.013527369497265695,0.011351661592865473,0.009455920252205957,0.0076926404141849985
2010-11-17,0.0035977227485610953,0.005485523449876488,0.0041765316119682285,0.0032465970872243622,0.0022470774551675734,0.0012625020064772857
2010-11-18,0.011459440259519995,0.01593639044223449,0.012724214467454493,0.010797531123405384,0.008840108753987436,0.006781259471748918
2010-11-19,0.0027246735150892286,0.003973587812417801,0.0029371530391800473,0.0024392240239655633,0.0020241764443617895,0.0016296799144567278
2010-11-22,0.0050154867422641195,0.007427217623479735,0.005745393330791449,0.0046013835809132955,0.0033992247642330295,0.002207933490989122
2010-11-23,0.007716954958205328,0.010109442664911514,0.008484794935916756,0.007487248042636932,0.006420623878336157,0.005126509416369592
2010-11-24,0.003910020848175742,0.004571807202771321,0.0042632540029932855,0.003978039806951456,0.0035689672922407938,0.002966855428516829
2010-11-26,0.01038676591821742,0.013484355258247545,0.011807419098638078,0.010348955143187247,0.00849369358167511,0.006240019670050153
2010-11-29,0.0013655566269235554,0.002511216932365886,0.0013599211798084874,0.0007377667023697343,0.00041322756440136555,0.0006731059967603548
2010-11-30,0.011456060193981727,0.01694838036300455,0.012537974431857864,0.01026201064547261,0.008220149839378642,0.006235258630404501
2010-12-01,0.00825799130842213,0.010946236561161024,0.009372395304563103,0.008106684329547306,0.006603267850005662,0.004897829777986998
2010-12-02,0.012401601096034092,0.01613240608668354,0.013886841977523365,0.012194057877229054,0.010205778924818438,0.007940193416782794
2010-12-03,0.007922728837734124,0.013634494583645759,0.008183026034320817,0.00583064375499104,0.0042029597241497255,0.003053772504794829
2010-12-06,0.0016316588695440325,0.0028142855709595953,0.0017643979208433354,0.0012358302994241808,0.0007798297169798672,0.0003779406280900958
2010-12-07,0.0015757116903296461,0.002380748014538722,0.0015185280110152299,0.0012460270562508272,0.0011797279632892591,0.0012231544195087916
2010-12-08,0.003416255603235624,0.002912332087423612,0.0031827864475522205,0.0034137641450473852,0.003658764916244105,0.003834300147965061
2010-12-09,0.0042873888356924775,0.005020986273618678,0.0044598035110538494,0.004174059930286634,0.0039363614168420255,0.00372701584641118
2010-12-10,0.0020186129871324933,0.0016144488830611252,0.0018511718722935883,0.0020348238053358872,0.002181189903646295,0.002332940665293787
2010-12-13,0.0039309359652074756,0.006788237802348895,0.004458885495618602,0.003003769177280862,0.0015017981455088519,0.00014638493192706473
2010-12-14,0.000929575769406152,0.0014758164626589903,0.0008911551289779707,0.0007077264996317144,0.0006525987347894441,0.0006493088271742623
2010-12-15,0.0027922027001889677,0.003518094343531344,0.0031135998091112727,0.002780752605838356,0.002373917041941927,0.0018821319923237843
2010-12-16,0.0019338630633141916,0.0032355972116446066,0.0021817802985799177,0.0013027419335311717,0.00019827115415382073,0.0013165975676078456
2010-12-17,0.001295436709319774,0.0020617390587342054,0.0014257834450269872,0.0010828849965604723,0.0007804020393072116,0.0005705152952483948
2010-12-20,0.0015687947474358472,0.0016904167484175186,0.0016746812018084653,0.00164269261606465,0.0015147199669250336,0.0012847969792211232
2010-12-21,0.0021870201955191543,0.0032184778105984286,0.002346794186197982,0.00195746715996371,0.0016224322180179765,0.0012590791571450042
2010-12-22,0.0015805678368826757,0.002680269147837573,0.0017631632639594495,0.001251083405137354,0.0007473211347802967,0.00027329008327128107
2010-12-23,0.008597991375106034,0.013648171863451925,0.009492251606376994,0.007293516313319873,0.005320543117535991,0.003427576896391782
2010-12-27,0.0041481129040388835,0.00584548292270422,0.004665678696843525,0.003912705510211438,0.0031184698998798716,0.002249856905531454
2010-12-28,0.0012135838546342911,0.0019913923881546484,0.0012347992935242429,0.0009403510730651178,0.0007582357748187966,0.0006437191091051264
2010-12-29,0.0016296527532901686,0.0029758168299550045,0.0016360970773617908,0.0010745055163016934,0.0006511288135785357,0.00040989046475970847
2010-12-30,0.0015335762916007282,0.0019457356158028678,0.0015483332409019297,0.0013404753076011776,0.0012787272175416085,0.0014642544014423831
2010-12-31,0.001484729678963264,0.0019300811711705475,0.0017515159057005384,0.0015130143576551386,0.0011643551556703305,0.0007642999592673416
2011-01-03,0.005628151279265051,0.009823031152642513,0.005823641540806336,0.004031017804902501,0.002776721062684079,0.0020035987338983996
2011-01-04,0.0028724019516582805,0.005033864941241277,0.0028866200010107665,0.0021035884528248887,0.0015208188077352133,0.0009182153112090281
2011-01-05,0.003629008030026661,0.004048537453024589,0.003946690843162748,0.0037300659992260147,0.003386256408722078,0.0029157070267345282
2011-01-06,0.0016910545361733201,0.0027722037628331608,0.0020219828821898436,0.0013281891073991198,0.00042037189982493234,0.0007641988640731162
2011-01-07,0.0007477755581244768,0.001061041538607298,0.000684555015348311,0.0004525567384229555,0.0004846432383539761,0.0008727714712219589
2011-01-10,0.0006317596884360976,0.0007113235818997244,0.000554814348662417,0.0005028519838542473,0.0005664340676663079,0.0007798035966426855
2011-01-11,0.0027952610670479096,0.0033673887243587997,0.003252753115414889,0.0029492627481373795,0.0023978796866574855,0.0016430869620180117
2011-01-12,0.005871720373959904,0.006431667520410648,0.0061675867858953124,0.005925476193423369,0.005596514582429648,0.005152454105089018
2011-01-13,0.0009985936284599428,0.0016971589626174888,0.0010368778308211437,0.0006970410433641589,0.0004658601300052431,0.0005723548870238132
2011-01-14,0.004826748251939475,0.006458408186680279,0.005245481262704702,0.004583491081162597,0.003949092959028822,0.0032646068315634654
2011-01-18,0.000904101835380197,0.0009652774309206308,0.0006220732106965225,0.0007377423050472968,0.0009464174654137341,0.0011525169491515238
2011-01-19,0.006378550838102765,0.007152251756626648,0.006967367476032113,0.006578623987420986,0.005946323567830366,0.005009349428205502
2011-01-20,0.0025269678925328356,0.004850478315127358,0.002434727543392708,0.0013824901604152287,0.0006787545719486684,0.00031750392249108446
2011-01-21,0.0034277125588107644,0.006427106169459665,0.0034829520443405548,0.002053579882567761,0.0009479027619191858,0.0004378450551526419
2011-01-24,0.004415622886729515,0.0044364408449063,0.004772365055309265,0.004724564973586054,0.004353857118077992,0.0037085800251960245
2011-01-25,0.002805947599980458,0.003142043259586176,0.0031927008675184582,0.003007604305672979,0.0025613750383622425,0.00192213663613402
2011-01-26,0.005898234248428086,0.008677093096841983,0.006628038928644352,0.005425337277768792,0.004186567862599574,0.0027859211313429424
2011-01-27,0.00338587605517151,0.0034126633305753165,0.003394978234683123,0.0033782774990673593,0.003380067054911896,0.0033631864246110093
2011-01-28,0.012829709487546493,0.018020792625290022,0.014150226331258335,0.012011404277227005,0.009881834184345389,0.007490318821437047
2011-01-31,0.003825405814345618,0.004500840079220281,0.00403269224972567,0.0038685162546304346,0.0035872862328771597,0.002968912173423675
2011-02-01,0.008152962107159446,0.010249995008540898,0.00826380012908948,0.0075757114372743,0.007222803150115285,0.007031420640885616
2011-02-02,0.001865706818586551,0.0027698392917141833,0.002146020195159666,0.0017598485840032662,0.0012472995905841242,0.0006885303024234075
2011-02-03,0.0011159343902249145,0.0009028884483643532,0.0004883410369083364,0.0007880886470760671,0.001241271030368035,0.001735230766046306
2011-02-04,0.0030597689364116197,0.0042774452741613875,0.00337969746487327,0.002865298352765965,0.002356716547111904,0.0018242777090773925
2011-02-07,0.0020924741570586248,0.0010297777265044167,0.0009634244312671453,0.0014532141764403937,0.002334744553763063,0.0035129400955738444
2011-02-08,0.0018928905784701042,0.0017727487216206168,0.0018300867315358983,0.0018892345711589349,0.0019507296887287281,0.0020121542316640095
2011-02-09,0.001241020087276526,0.0023428233342694896,0.0011431869557685774,0.0007141516568510111,0.0004372664563183791,0.0004513780575945978
2011-02-10,0.0010763622422111966,0.0018193593823977127,0.0011360900800504187,0.0008421617926846089,0.0005900321462907898,0.00036692605694846683
2011-02-11,0.0020863662503318404,0.0022326559168179888,0.0022432785376270145,0.0021876124649376364,0.002021157563905383,0.0016961260028240512
2011-02-14,0.0016088853434503907,0.002364114035040652,0.0019158249509677076,0.0014818900515868945,0.0009357685254448934,0.0007819712080475046
2011-02-15,0.0026791577962123167,0.00382619514085465,0.003063115740995904,0.002536088924094675,0.0019478651015969392,0.0012810385245786442
2011-02-16,0.0016851436953878604,0.0025430998613555516,0.0019157316751309942,0.001503080438716032,0.0010939380669197072,0.0007779526432204186
2011-02-17,0.0037071485692224153,0.005674457242472951,0.0035251991987499246,0.002797667150959404,0.002639469440119926,0.003048691157043271
2011-02-18,0.0031865284055652846,0.004385201589340496,0.003345795821362642,0.0028859172082732485,0.002559019368656365,0.002338455789148893
2011-02-22,0.016901776546033545,0.020942865828096364,0.01874631373822254,0.01690570186512101,0.014625250911661957,0.011773768488181926
2011-02-23,0.008739699345733726,0.013034029315750947,0.009506188630377405,0.007756310648081775,0.006226525272114578,0.0047674111376189085
2011-02-24,0.0014361591390487623,0.0025674305232381554,0.0008870073807067051,0.00048007838187117004,0.0008839152505964175,0.001386543311731128
2011-02-25,0.010687548654010639,0.012597453994359157,0.01139732316937293,0.01060646653042384,0.009736255238670912,0.008673630166115852
2011-02-28,0.005368111360660871,0.00820569627335142,0.005751926317519719,0.004623811046339331,0.0037186390323344443,0.0029081068351354132
2011-03-01,0.012610018676230563,0.01703480452771311,0.014134866417497565,0.01216836485650843,0.010010805765078746,0.007536478341326218
2011-03-02,0.0012358484358444615,0.001963856478409101,0.001521370123305814,0.0010750469876305725,0.0004804130778926139,0.00028068614321915874
2011-03-03,0.00836924532777105,0.011648226016464445,0.009110090340141654,0.00778348465003819,0.006556901633159242,0.00528874551492128
2011-03-04,0.004088532502891163,0.005096760102061221,0.004586303309196657,0.004105120771645074,0.003499823197081472,0.0027328683820218402
2011-03-07,0.006722487944867112,0.00876837683459237,0.007262556201593566,0.006432467943249565,0.005639733593151974,0.004811114954668688
2011-03-08,0.002969353066024157,0.0036946270091467322,0.0033314259529944666,0.0029901602649627067,0.0025482604161740302,0.0019753305996041315
2011-03-09,0.0025923929138960745,0.002429194694958515,0.0026345373654308086,0.0026904761084228916,0.0026670103117544847,0.0025316250534445366
2011-03-10,0.008400656091160811,0.011338114816783247,0.009153208153804446,0.007948947637749637,0.0067965344662093575,0.005580537376122198
2011-03-11,0.004951819086198129,0.006815600118471713,0.0055106269167128664,0.004705806074333196,0.0038736395063083914,0.0029382738960151604
2011-03-14,0.005185676582773027,0.004833088086382534,0.005272597110975956,0.005408816588485859,0.005338937203003951,0.005053478011696344
2011-03-15,0.009699785465522968,0.015670597196871843,0.010332246068971757,0.007897656012952503,0.006000537961604816,0.004441490596846722
2011-03-16,0.017672590616491866,0.027863979743639324,0.018831050337765356,0.014786199042245199,0.011594175628251125,0.008805446093047292
2011-03-17,0.010933558194700002,0.014204913037126897,0.012174856448496316,0.0106991440687573,0.009026738946291255,0.007193962068437107
2011-03-18,0.007690032291810778,0.012817413897060731,0.008259066996286209,0.0061040082103009045,0.0043123960649664155,0.0027072163813027916
2011-03-21,0.013683850351525405,0.019210289225964614,0.015165025526963976,0.012821591642350883,0.010476982344638359,0.007941361315477541
2011-03-22,0.004599824913203825,0.008760735280914426,0.004590627411314919,0.002504105734690336,0.0008270347619885664,0.0010065145010538575
2011-03-23,0.0033364275757884632,0.004965320765383365,0.003882482171826604,0.003105085999191914,0.002216887509303027,0.0011723981548212594
2011-03-24,0.0060987980793951275,0.006746553328571822,0.006519264651443874,0.006207860666268261,0.0057565262676520165,0.005126867263092645
2011-03-25,0.001784451667918274,0.0030021143644481953,0.0020446615489074704,0.0012008457767912982,0.0001507936345599866,0.0011239385966383341
2011-03-28,0.004042209195438407,0.005388649874914458,0.004731186981564003,0.004096679508998401,0.0031631353298258442,0.0018674555028856572
2011-03-29,0.005383275898786105,0.006167649068818977,0.005744441648247402,0.00548720500871234,0.005055685594521292,0.004265022448680182
2011-03-30,0.003155340082270849,0.005436673795865405,0.0032422991178208092,0.002314339242045362,0.0016740466307373471,0.001245925917821655
2011-03-31,0.0016106567553483102,0.0025824966476471886,0.0014316256107715912,0.001074662410866922,0.0010758607129860579,0.001392788398193514
2011-04-01,0.0022933473157904327,0.003536680778686383,0.002473701046547263,0.001973973091661046,0.0015420080329090655,0.0011813311204057915
2011-04-04,0.0018363967428224517,0.0028047847728085696,0.0019712447537407066,0.0016509089364499167,0.0013079633452331575,0.000820288397694232
2011-04-05,0.0009039595880870205,0.0017205776406569832,0.0008938779665532478,0.0005123917202332454,0.00024071025071848768,7.630693343082998e-05
2011-04-06,0.0014982659323573978,0.002713147452714468,0.0012751609913820862,0.0009109213665967002,0.0008448885845735342,0.0008325772695283554
2011-04-07,0.0022798554614650982,0.0019324765368405356,0.002291356560293202,0.0024258109099583695,0.002422958361893919,0.0022909906982959533
2011-04-08,0.004209185819878416,0.006408990074955232,0.004604163028564503,0.003684575825006879,0.0028767412235077574,0.002112111805657721
2011-04-11,0.0014635688751387162,0.0026716755877984125,0.0015602882662740067,0.0009525550317001238,0.00041459413070418517,0.00024201231256304833
2011-04-12,0.002877293186637136,0.003406692774161893,0.0030044286285122825,0.002815157590661443,0.002638186174547909,0.0024242101427386416
2011-04-13,0.002041385518769111,0.003338827534472513,0.0022777271758457635,0.0016955406329360852,0.0011398168368655286,0.0005713346909855969
2011-04-14,0.0015258010493913502,0.002604374122337271,0.0014963339916284116,0.0010791479532931832,0.0008993395229131184,0.0008032386603280624
2011-04-15,0.00400029163530054,0.004687480991912241,0.004545084351959926,0.00416890388969026,0.0035765419576264884,0.00268514133802497
2011-04-18,0.005019306451428369,0.005509819400531082,0.005535393997612586,0.005243780869598346,0.0047220652552698176,0.0038952986596775944
2011-04-19,0.00490618732962814,0.007142155331506437,0.005614744380601884,0.004595138678021848,0.0034690828385711874,0.002160508763470014
2011-04-20,0.0061275453678223965,0.007305712825517253,0.006693209878927665,0.006162039868646615,0.005488348084764674,0.00463345041615598
2011-04-21,0.0008164972210575362,0.0010505982046315593,0.0008936107143436187,0.0007951664267438143,0.0006804322457781483,0.00057945161687013
2011-04-25,0.0003353830033369378,0.0004927359187995396,0.0003728997090923257,0.0002743670949468981,0.00019532004181578165,0.0002591113552039653
2011-04-26,0.0025080695608743677,0.003794133904086188,0.0026289246596542582,0.002128666260910461,0.0017878074305829827,0.0015549572995622446
2011-04-27,0.002858023594752995,0.004035601776640768,0.00331627424077297,0.002758092689331689,0.0020851257825108493,0.0012660620005936947
2011-04-28,0.002876898127680109,0.004210724268748369,0.0031706799166874963,0.002613274777475475,0.0020874824467973178,0.0015532276573182269
