,iv_k_-0.30_T_0.08,iv_k_-0.20_T_0.08,iv_k_-0.10_T_0.08,iv_k_-0.05_T_0.08,iv_k_0.00_T_0.08,iv_k_0.05_T_0.08,iv_k_0.10_T_0.08,iv_k_0.20_T_0.08,iv_k_0.30_T_0.08,iv_k_-0.30_T_0.25,iv_k_-0.20_T_0.25,iv_k_-0.10_T_0.25,iv_k_-0.05_T_0.25,iv_k_0.00_T_0.25,iv_k_0.05_T_0.25,iv_k_0.10_T_0.25,iv_k_0.20_T_0.25,iv_k_0.30_T_0.25,iv_k_-0.30_T_0.50,iv_k_-0.20_T_0.50,iv_k_-0.10_T_0.50,iv_k_-0.05_T_0.50,iv_k_0.00_T_0.50,iv_k_0.05_T_0.50,iv_k_0.10_T_0.50,iv_k_0.20_T_0.50,iv_k_0.30_T_0.50,iv_k_-0.30_T_1.00,iv_k_-0.20_T_1.00,iv_k_-0.10_T_1.00,iv_k_-0.05_T_1.00,iv_k_0.00_T_1.00,iv_k_0.05_T_1.00,iv_k_0.10_T_1.00,iv_k_0.20_T_1.00,iv_k_0.30_T_1.00,iv_k_-0.30_T_2.00,iv_k_-0.20_T_2.00,iv_k_-0.10_T_2.00,iv_k_-0.05_T_2.00,iv_k_0.00_T_2.00,iv_k_0.05_T_2.00,iv_k_0.10_T_2.00,iv_k_0.20_T_2.00,iv_k_0.30_T_2.00
2011-03-09,0.00677897744560838,0.006484239295799321,0.006189501145990261,0.00604213207108573,0.0058947629961812005,0.00604213207108573,0.006189501145990261,0.006484239295799321,0.00677897744560838,0.007065187626126668,0.00675800555542551,0.0064508234847243506,0.00629723244937377,0.006143641414023191,0.00629723244937377,0.0064508234847243506,0.00675800555542551,0.007065187626126668,0.007251951472602884,0.00693664923466363,0.006621346996724373,0.006463695877754745,0.0063060447587851174,0.006463695877754745,0.006621346996724373,0.00693664923466363,0.007251951472602884,0.007443652305355531,0.007120015248600944,0.006796378191846355,0.00663455966346906,0.0064727411350917665,0.00663455966346906,0.006796378191846355,0.007120015248600944,0.007443652305355531,0.0076404206305503005,0.007308228429222028,0.006976036227893754,0.006809940127229615,0.006643844026565479,0.006809940127229615,0.006976036227893754,0.007308228429222028,0.0076404206305503005
2011-03-10,0.007202695695211585,0.0068895350128110825,0.0065763743304105785,0.006419793989210326,0.0062632136480100745,0.006419793989210326,0.0065763743304105785,0.0068895350128110825,0.007202695695211585,0.007419739038405096,0.0070971416889092235,0.006774544339413349,0.0066132456646654115,0.006451946989917475,0.0066132456646654115,0.006774544339413349,0.0070971416889092235,0.007419739038405096,0.007560030786613471,0.007231333795891148,0.006902636805168822,0.006738288309807659,0.006573939814446497,0.006738288309807659,0.006902636805168822,0.007231333795891148,0.007560030786613471,0.007702975158386298,0.007368063194978199,0.007033151231570099,0.006865695249866048,0.006698239268161999,0.006865695249866048,0.007033151231570099,0.007368063194978199,0.007702975158386298,0.007848622309287711,0.007507377861057812,0.0071661334128279115,0.00699551118871296,0.00682488896459801,0.00699551118871296,0.0071661334128279115,0.007507377861057812,0.007848622309287711
2011-03-11,0.006913747407080345,0.006613149693729026,0.0063125519803777065,0.006162253123702046,0.006011954267026387,0.006162253123702046,0.0063125519803777065,0.006613149693729026,0.006913747407080345,0.007187591197088364,0.006875087231997567,0.006562583266906768,0.006406331284361368,0.006250079301815969,0.006406331284361368,0.006562583266906768,0.006875087231997567,0.007187591197088364,0.0073659211309187785,0.00704566369044405,0.00672540624996932,0.006565277529731955,0.0064051488094945905,0.006565277529731955,0.00672540624996932,0.00704566369044405,0.0073659211309187785,0.007548675574216682,0.007220472288381175,0.006892269002545667,0.006728167359627913,0.006564065716710159,0.006728167359627913,0.006892269002545667,0.007220472288381175,0.007548675574216682,0.007735964302629983,0.007399618028602594,0.007063271754575203,0.006895098617561507,0.006726925480547812,0.006895098617561507,0.007063271754575203,0.007399618028602594,0.007735964302629983
2011-03-14,0.007154951990541431,0.0068438671213874565,0.0065327822522334815,0.006377239817656493,0.006221697383079506,0.006377239817656493,0.0065327822522334815,0.0068438671213874565,0.007154951990541431,0.007410104939562714,0.007087926463929554,0.006765747988296392,0.0066046587504798105,0.00644356951266323,0.0066046587504798105,0.006765747988296392,0.007087926463929554,0.007410104939562714,0.007575749688802358,0.007246369267550083,0.006916988846297806,0.006752298635671667,0.006587608425045529,0.006752298635671667,0.006916988846297806,0.007246369267550083,0.007575749688802358,0.007745097244301081,0.00740835388585321,0.007071610527405336,0.006903238848181399,0.006734867168957463,0.006903238848181399,0.007071610527405336,0.00740835388585321,0.007745097244301081,0.007918230378221938,0.00757395949221229,0.00722968860620264,0.007057553163197814,0.00688541772019299,0.007057553163197814,0.00722968860620264,0.00757395949221229,0.007918230378221938
2011-03-15,0.007558614635964751,0.0072299792170097636,0.006901343798054774,0.0067370260885772785,0.006572708379099785,0.0067370260885772785,0.006901343798054774,0.0072299792170097636,0.007558614635964751,0.007737048384560093,0.007400654976535742,0.0070642615685113895,0.006896064864499213,0.006727868160487037,0.006896064864499213,0.0070642615685113895,0.007400654976535742,0.007737048384560093,0.007851788497336063,0.007510406388756235,0.007169024280176407,0.006998333225886491,0.006827642171596577,0.006998333225886491,0.007169024280176407,0.007510406388756235,0.007851788497336063,0.007968230201316519,0.007621785409954933,0.007275340618593344,0.00710211822291255,0.006928895827231756,0.00710211822291255,0.007275340618593344,0.007621785409954933,0.007968230201316519,0.008086398731029797,0.007734816177506764,0.007383233623983729,0.007207442347222211,0.007031651070460694,0.007207442347222211,0.007383233623983729,0.007734816177506764,0.008086398731029797
2011-03-16,0.00832494597121539,0.007962991798553852,0.0076010376258923125,0.007420060539561542,0.0072390834532307735,0.007420060539561542,0.0076010376258923125,0.007962991798553852,0.00832494597121539,0.008352636145866755,0.007989478052568201,0.007626319959269647,0.007444740912620368,0.0072631618659710915,0.007444740912620368,0.007626319959269647,0.007989478052568201,0.008352636145866755,0.0083701540682423,0.00800623432614481,0.007642314584047318,0.007460354712998571,0.007278394841949826,0.007460354712998571,0.007642314584047318,0.00800623432614481,0.0083701540682423,0.00838770873082764,0.008023025742530788,0.007658342754233933,0.0074760012600855056,0.0072936597659370795,0.0074760012600855056,0.007658342754233933,0.008023025742530788,0.00838770873082764,0.008405300210677752,0.008039852375430895,0.007674404540184036,0.007491680622560605,0.0073089567049371765,0.007491680622560605,0.007674404540184036,0.008039852375430895,0.008405300210677752
2011-03-17,0.007797810711147909,0.007458775462837132,0.007119740214526353,0.006950222590370963,0.006780704966215574,0.006950222590370963,0.007119740214526353,0.007458775462837132,0.007797810711147909,0.007919007754066563,0.007574703069107148,0.007230398384147732,0.007058246041668023,0.006886093699188316,0.007058246041668023,0.007230398384147732,0.007574703069107148,0.007919007754066563,0.007996441895938563,0.007648770509158627,0.007301099122378689,0.0071272634289887195,0.006953427735598751,0.0071272634289887195,0.007301099122378689,0.007648770509158627,0.007996441895938563,0.008074633209228205,0.007723562200131328,0.00737249119103445,0.007196955686486009,0.0070214201819375705,0.007196955686486009,0.00737249119103445,0.007723562200131328,0.008074633209228205,0.008153589097756873,0.007799085223941358,0.007444581350125842,0.007267329413218083,0.007090077476310326,0.007267329413218083,0.007444581350125842,0.007799085223941358,0.008153589097756873
2011-03-18,0.007458355631192909,0.0071340792994019145,0.006809802967610919,0.00664766480171542,0.006485526635819922,0.00664766480171542,0.006809802967610919,0.0071340792994019145,0.007458355631192909,0.007659623922709271,0.007326596795634956,0.00699356966856064,0.00682705610502348,0.006660542541486323,0.00682705610502348,0.00699356966856064,0.007326596795634956,0.007659623922709271,0.007789395318033056,0.007450725956379445,0.007112056594725834,0.006942721913899027,0.006773387233072223,0.006942721913899027,0.007112056594725834,0.007450725956379445,0.007789395318033056,0.007921365335014276,0.007576958146535396,0.007232550958056513,0.007060347363817072,0.006888143769577632,0.007060347363817072,0.007232550958056513,0.007576958146535396,0.007921365335014276,0.008055571223288574,0.007705328996189072,0.007355086769089569,0.007179965655539816,0.007004844541990065,0.007179965655539816,0.007355086769089569,0.007705328996189072,0.008055571223288574
2011-03-21,0.006739395760512279,0.0064463785535334855,0.00615336134655469,0.006006852743065292,0.005860344139575895,0.006006852743065292,0.00615336134655469,0.0064463785535334855,0.006739395760512279,0.0070764638018325,0.006768791462622392,0.006461119123412283,0.0063072829538072285,0.0061534467842021745,0.0063072829538072285,0.006461119123412283,0.006768791462622392,0.0070764638018325,0.007297751203548038,0.006980457672958994,0.006663164142369948,0.006504517377075425,0.006345870611780903,0.006504517377075425,0.006663164142369948,0.006980457672958994,0.007297751203548038,0.0075259584617808,0.007198742876485985,0.006871527291191166,0.006707919498543757,0.006544311705896349,0.006707919498543757,0.006871527291191166,0.007198742876485985,0.0075259584617808,0.007761301966681551,0.007423854055086701,0.007086406143491851,0.006917682187694426,0.006748958231897001,0.006917682187694426,0.007086406143491851,0.007423854055086701,0.007761301966681551
2011-03-22,0.006615857676866494,0.006328211690915777,0.00604056570496506,0.005896742711989701,0.005752919719014342,0.005896742711989701,0.00604056570496506,0.006328211690915777,0.006615857676866494,0.007004632291894132,0.00670008306181178,0.006395533831729426,0.006243259216688248,0.006090984601647072,0.006243259216688248,0.006395533831729426,0.00670008306181178,0.007004632291894132,0.007261592727989543,0.006945871305033477,0.0066301498820774095,0.006472289170599375,0.006314428459121342,0.006472289170599375,0.0066301498820774095,0.006945871305033477,0.007261592727989543,0.007527979592620645,0.0072006761320719224,0.006873372671523199,0.006709720941248836,0.006546069210974475,0.006709720941248836,0.006873372671523199,0.0072006761320719224,0.007527979592620645,0.007804138688263062,0.007464828310512495,0.007125517932761927,0.0069558627438866425,0.006786207555011359,0.0069558627438866425,0.007125517932761927,0.007464828310512495,0.007804138688263062
