,iv_k_-0.30_T_0.08,iv_k_-0.20_T_0.08,iv_k_-0.10_T_0.08,iv_k_-0.05_T_0.08,iv_k_0.00_T_0.08,iv_k_0.05_T_0.08,iv_k_0.10_T_0.08,iv_k_0.20_T_0.08,iv_k_0.30_T_0.08,iv_k_-0.30_T_0.25,iv_k_-0.20_T_0.25,iv_k_-0.10_T_0.25,iv_k_-0.05_T_0.25,iv_k_0.00_T_0.25,iv_k_0.05_T_0.25,iv_k_0.10_T_0.25,iv_k_0.20_T_0.25,iv_k_0.30_T_0.25,iv_k_-0.30_T_0.50,iv_k_-0.20_T_0.50,iv_k_-0.10_T_0.50,iv_k_-0.05_T_0.50,iv_k_0.00_T_0.50,iv_k_0.05_T_0.50,iv_k_0.10_T_0.50,iv_k_0.20_T_0.50,iv_k_0.30_T_0.50,iv_k_-0.30_T_1.00,iv_k_-0.20_T_1.00,iv_k_-0.10_T_1.00,iv_k_-0.05_T_1.00,iv_k_0.00_T_1.00,iv_k_0.05_T_1.00,iv_k_0.10_T_1.00,iv_k_0.20_T_1.00,iv_k_0.30_T_1.00,iv_k_-0.30_T_2.00,iv_k_-0.20_T_2.00,iv_k_-0.10_T_2.00,iv_k_-0.05_T_2.00,iv_k_0.00_T_2.00,iv_k_0.05_T_2.00,iv_k_0.10_T_2.00,iv_k_0.20_T_2.00,iv_k_0.30_T_2.00
2016-10-26,0.3586255949749414,0.30103090591730386,0.22957376405864868,0.18401275275482395,0.12450638051411751,0.06674927934398808,0.06889724435355725,0.08622183100012222,0.10184866085116952,0.2930601844356064,0.25228953577762503,0.20381847632447925,0.17500311228833285,0.14148488645424454,0.10327391252262971,0.07768204437489512,0.07671756388973927,0.08543974009384067,0.2641355217541989,0.23261975199855844,0.196461229724831,0.175961403378017,0.1533692479015606,0.12862129439754896,0.1039494629854248,0.08095771864792795,0.08171636036511401,0.2443142245077186,0.2209632137116973,0.19516323586236992,0.18113652653750004,0.16625186471416706,0.15050240634240056,0.13412419571187614,0.10416861194934861,0.08953460198364478,0.23310857844114807,0.21664589203635806,0.1990629456518736,0.18980430144134208,0.1802165877391413,0.17030151204894023,0.16008844971454145,0.1391934720255983,0.11960870250923071
2016-10-27,0.36942833610470793,0.3103703059936949,0.23721972933017765,0.19073129164172573,0.13051000321174042,0.07205937955789649,0.07357901469867956,0.0916263623293776,0.10808243918412504,0.29961692398416256,0.25821480790531554,0.20909914925140272,0.18000323850781721,0.1463503425690451,0.10841842823697971,0.0826052563009749,0.08108578075783705,0.09006745833086988,0.2687297866061113,0.23691701952600563,0.20049786927808455,0.17991425829003516,0.15731946564779342,0.13273636050923382,0.10841748164850228,0.08520973356294864,0.08580064980405108,0.24726998104055808,0.22382658859727636,0.1979745121744879,0.18395272187669928,0.16911073686097444,0.1534643912823602,0.13727901465528491,0.10788676945465422,0.09333305242777304,0.23456106434702723,0.21810474992077628,0.20055397192544483,0.19132681708341415,0.18178577713763588,0.1719380158830637,0.16182014894113278,0.14123298592029726,0.12211494425160059
2016-10-28,0.3751801231688487,0.3150614020620576,0.24053923609737685,0.19311231710488144,0.13149971768081228,0.0724062832327447,0.07454577782814904,0.09310266396437213,0.10990919773581719,0.30271729517369583,0.2607489677475046,0.21091968934266797,0.18136564198034466,0.14713293564350746,0.10854329330306776,0.08282335775877694,0.08183794555986465,0.09105899253146914,0.270669014792195,0.23851058079773507,0.20167001850076643,0.18083121924154655,0.15793917263232118,0.13302197074192057,0.10845259874598173,0.0855417576621673,0.08638454438877712,0.24835382420607893,0.22472611761742703,0.19865932120167373,0.1845151385916931,0.16953907799557244,0.1537483799779666,0.13741901266865633,0.10790083355748022,0.09353211831941942,0.23502377180150902,0.21849037755403505,0.20085409055515546,0.19158064066843175,0.18199094302274846,0.17209253517837955,0.16192310667494947,0.14124200687412633,0.12208595557617309
2016-10-31,0.3801743377641399,0.31957010709919886,0.24456291186770474,0.196951173756805,0.13533607758180566,0.07342503090610852,0.07380886455829674,0.09151331036980319,0.10783400994527391,0.3057326940221535,0.2636882855835806,0.21385192598511948,0.1843519790322516,0.15022342399039992,0.11140424576929236,0.08355295114366307,0.08061506076903091,0.08923805445480815,0.2728344768810615,0.24073236457206998,0.2040026755626892,0.18324776518882682,0.1604478720331107,0.13553835577219187,0.11046430505044236,0.08502940908432527,0.08487650430176595,0.2498147054949973,0.22629090805950783,0.2003524468035531,0.18627881875282556,0.17136821246730877,0.155613393738367,0.13922586987998084,0.1087633580535534,0.09282125085450008,0.23579331076743487,0.2193522440638509,0.20181084184635392,0.19258235970660156,0.18303180884929635,0.17316057469610324,0.1629957352943156,0.1421760377692924,0.12248684546390978
2016-11-01,0.3859550288624854,0.3252444306790764,0.25042858041771493,0.20330124069284491,0.14321638960098548,0.07962532723222808,0.07621666658035953,0.09284089601120088,0.10889866343004583,0.3108741374456719,0.2688722131270601,0.21930460349870584,0.19014375257585345,0.15665644128871622,0.11867711043828875,0.08887435890861256,0.08265912213168602,0.0906033472716972,0.2774473476187408,0.24539788016607977,0.20885470262824554,0.18828773301551183,0.16577783474279467,0.14125120398151597,0.11627309358768957,0.08819849857078972,0.0866666581503532,0.25366541865555764,0.23015073487522092,0.20427277984157083,0.19025809170237512,0.17543032553228857,0.1597788115919533,0.14348490364049038,0.11267053769393964,0.09537079873490767,0.23855254291159173,0.22205718058542367,0.20446698046856482,0.1952163722378866,0.18564483704418977,0.1757526221717272,0.1655640925689841,0.14466080570211498,0.12473835508192807
2016-11-02,0.38841096793814406,0.32756134436513573,0.2526564611288308,0.20555114850268721,0.14559370447944467,0.07989503720911913,0.07463920251782154,0.09029828998812271,0.10574540552611036,0.3120985544397371,0.2702304272281426,0.2208832954271399,0.19189031111505253,0.15860819621036928,0.1205780546353672,0.08904512329127033,0.08070326103254886,0.0879806517136069,0.2782393026418028,0.24639974429555628,0.2101341777851477,0.1897386374519802,0.1674115841141829,0.14300281105633,0.11773437694727609,0.08720990957474933,0.08453529360528303,0.2541724399171323,0.23087933757611367,0.20526049622774958,0.19138814639892027,0.17670359518146916,0.16117510899400483,0.14492756673467808,0.11341520626040083,0.09442203271759483,0.23882494888993963,0.2225170689395147,0.2051282076745821,0.19598105489183176,0.18651134994792315,0.17671376590523036,0.16660253530544938,0.14571927439631202,0.12539206401201136
2016-11-03,0.4091774635979339,0.34487114176097783,0.2656519876630097,0.21578656846594094,0.15233008742445106,0.08550714095707927,0.0818306591050451,0.09959907961806785,0.11679662987172347,0.32361844027129116,0.28000664307031364,0.22858050115100673,0.1983648943675192,0.16373470233176288,0.12461547607127828,0.09386260291695482,0.08718023872710527,0.09546199771929499,0.2856685058364373,0.25280953511983195,0.2153829854581734,0.19434858047711281,0.17136556781493467,0.14638872339306597,0.12101807878671739,0.0921663504374163,0.090414181821944,0.2584612623834484,0.23464841489066818,0.2084718106716643,0.19431341665274485,0.17935207023513328,0.16358512892298396,0.14720285252751364,0.11624014686984092,0.09859539270099679,0.2406282731555602,0.22411119636903268,0.20651454408756567,0.19726923146057937,0.18771078407283626,0.17784143720752643,0.16768763991801147,0.14689265227826453,0.12709088028574192
2016-11-04,0.4180881287114905,0.35250687109458845,0.2717849032007783,0.22106482830032953,0.15685193798916244,0.09054900235670581,0.0869254748088232,0.10567051978683663,0.12385949476092992,0.3289567616262023,0.28468111619752945,0.23251746677063256,0.20192157656317813,0.16697839279494628,0.1279450455879646,0.09798092772823161,0.09185479344116687,0.10065324311938985,0.28927098692581904,0.25599283826091956,0.2181190678467241,0.19686537639701543,0.1737012254898452,0.14867677043140484,0.1236228932253538,0.0959867234699981,0.09471621140478763,0.26055956169538735,0.2364893245503682,0.21004797813475273,0.1957636328536195,0.18069473080703433,0.16486463218728983,0.14851684743653773,0.1182450222008922,0.1016707440535114,0.24134121492804864,0.22466753345284524,0.20691406527557274,0.19759463842078143,0.18796980648438427,0.17804854146392632,0.16786833341478027,0.14717501065645294,0.1278614029214675
2016-11-07,0.3876671145975157,0.3246585412064786,0.24619338199096696,0.19584250348997884,0.12939783777287317,0.07243341952402729,0.07859938078133813,0.09991180040487288,0.11850085330903956,0.30741259142262617,0.2638938085889379,0.21196330145336176,0.18095308589735323,0.14478605346686102,0.10460307747307487,0.0823876233952729,0.08536925381538019,0.0960611001424851,0.2720353098531112,0.23893494553381955,0.20086351173883665,0.1792390023119908,0.15542322637178513,0.1296101083794198,0.10524716511294044,0.08666933437305299,0.08945182791789265,0.24739960666370228,0.22329832153711743,0.19665279119663037,0.18217383846880186,0.1668418933826671,0.15071555435425416,0.1342013633766166,0.10595733783664664,0.0942059998023621,0.23259284601019867,0.21591462975208112,0.19811902453336053,0.18876471418024665,0.1790994694765037,0.16914071841579967,0.15894421180608267,0.13845155916145882,0.12015749214209182
2016-11-08,0.38977649286651983,0.3264428256885741,0.24759715010936167,0.19704891456229554,0.13065039208768595,0.0757911688221718,0.08263032318008993,0.10509492664859073,0.12465641954756523,0.3085802712279583,0.26482548049042515,0.21262309732917928,0.18148069758813315,0.14528879463219854,0.10586846794914029,0.08532808401753253,0.08940478688060963,0.10078447624182603,0.27255923150481365,0.23925543450185643,0.20095562609359216,0.17922354805288565,0.15535723612812433,0.12973868020323914,0.10629504728189193,0.08980318210167632,0.09336104648857721,0.24719410094068317,0.22291604742477403,0.19608134825322493,0.18151510808367163,0.1661234156320879,0.15001368776647583,0.1337023062172867,0.10694115136316097,0.09679354428592492,0.23155177413248293,0.21472649735221927,0.19678137403023258,0.18735802778222838,0.177635686042406,0.16764378160790502,0.15745856692642346,0.1372667639176724,0.11991149811757396
