,iv_k_-0.30_T_0.08,iv_k_-0.20_T_0.08,iv_k_-0.10_T_0.08,iv_k_-0.05_T_0.08,iv_k_0.00_T_0.08,iv_k_0.05_T_0.08,iv_k_0.10_T_0.08,iv_k_0.20_T_0.08,iv_k_0.30_T_0.08,iv_k_-0.30_T_0.25,iv_k_-0.20_T_0.25,iv_k_-0.10_T_0.25,iv_k_-0.05_T_0.25,iv_k_0.00_T_0.25,iv_k_0.05_T_0.25,iv_k_0.10_T_0.25,iv_k_0.20_T_0.25,iv_k_0.30_T_0.25,iv_k_-0.30_T_0.50,iv_k_-0.20_T_0.50,iv_k_-0.10_T_0.50,iv_k_-0.05_T_0.50,iv_k_0.00_T_0.50,iv_k_0.05_T_0.50,iv_k_0.10_T_0.50,iv_k_0.20_T_0.50,iv_k_0.30_T_0.50,iv_k_-0.30_T_1.00,iv_k_-0.20_T_1.00,iv_k_-0.10_T_1.00,iv_k_-0.05_T_1.00,iv_k_0.00_T_1.00,iv_k_0.05_T_1.00,iv_k_0.10_T_1.00,iv_k_0.20_T_1.00,iv_k_0.30_T_1.00,iv_k_-0.30_T_2.00,iv_k_-0.20_T_2.00,iv_k_-0.10_T_2.00,iv_k_-0.05_T_2.00,iv_k_0.00_T_2.00,iv_k_0.05_T_2.00,iv_k_0.10_T_2.00,iv_k_0.20_T_2.00,iv_k_0.30_T_2.00
2016-05-18,0.3865185071841508,0.3256003709659806,0.2505191958668681,0.2032482969212534,0.1432835498700019,0.0838553860361346,0.0824946320791288,0.1010456045126853,0.1186560186913557,0.313054514213954,0.2706093081660282,0.2205381231497966,0.1911330285158848,0.1575519849795426,0.1204199525697389,0.0936243499605559,0.0898943557672772,0.0990293255385775,0.2802178104978838,0.247711299120818,0.2106877193310773,0.1899055178981576,0.1672767434070215,0.1429531791102242,0.1190775743150485,0.0945890170618455,0.0944267011048826,0.2568740370301595,0.2329685645135756,0.2067109953454706,0.192535557636353,0.1776017540400508,0.1619610637255523,0.1459168234984638,0.1169680689583148,0.1020523118556905,0.2421889898481653,0.2254133122327724,0.2075684543194869,0.1982129306745656,0.1885640669208454,0.1786381212566805,0.1684837849808488,0.1480047947502376,0.1292489690168969
2016-05-19,0.3894491100492043,0.3284158687644762,0.2533097514548733,0.206134274860742,0.1464207898338708,0.0842110179148073,0.0804023831201968,0.097587308849382,0.1143426458609581,0.315445838232484,0.2730296389854793,0.2230617387337699,0.1937539632354095,0.1602700349967656,0.122772513925425,0.0936648348076913,0.0874032802445912,0.0956902308334878,0.2823707145884689,0.2499239239024268,0.2129967838657656,0.1922715864189434,0.1696742990459186,0.1452302083691498,0.1206553392961647,0.0931916762268596,0.0917461314039689,0.2587887930163394,0.2349333541271197,0.2087285353620867,0.1945703629037073,0.179630382917835,0.1639251501180888,0.1476810483981738,0.1174074965091932,0.100568047063888,0.2438041726528395,0.2270469615076314,0.2092072860241011,0.1998428693394917,0.1901706660858264,0.1801979084397483,0.1699589567737656,0.1491014039669038,0.1294937922886344
2016-05-20,0.3827247045170225,0.3223483883717368,0.2479159976802681,0.2010355607328433,0.1415472232169873,0.0831203712727777,0.0821639154473287,0.100788324409795,0.1183962479496524,0.3110736503338315,0.268871728891478,0.21908624156349,0.1898514907004763,0.1564803339446027,0.1196745812552112,0.093364832218224,0.0899399163696363,0.0991393306748862,0.2791180111474591,0.2467474449259419,0.2098877072479225,0.1892063074173278,0.1667024801901841,0.1425496099724291,0.118919923262773,0.0948202334832596,0.0947470416111635,0.2565520443924194,0.232723585800635,0.206564143187482,0.1924507131111123,0.1775923926095203,0.1620463777677371,0.146122260943937,0.117457636123392,0.1026730031911333,0.2426146321188887,0.2258893361962388,0.2081100250439962,0.198795135136647,0.1891936933199337,0.1793232988803685,0.1692338439112347,0.1489116320458734,0.1303114207660774
2016-05-23,0.3838414971702032,0.3233717996682255,0.2488636098222099,0.201984994643951,0.1426574133990341,0.0846344123957668,0.0835353277247575,0.1023353999906701,0.1201662152844725,0.3118020970930409,0.2695713466094314,0.2197828610118543,0.1905775821173726,0.1573007300696034,0.1207563849394109,0.0946988445680483,0.0912763839299848,0.1005711304923046,0.2796272778341199,0.2472490764695236,0.2104031836915724,0.1897488473361597,0.1673035364903167,0.1432734860265195,0.1198652574248524,0.0960522592904739,0.0960351800876511,0.2568342066120257,0.2330069798675503,0.2068630287596327,0.1927683082339343,0.1779424247413303,0.1624518283659899,0.1466203916867209,0.1182760676246888,0.1037461776186906,0.2426414893125852,0.2259181692105268,0.2081486597885899,0.1988438016185281,0.189257843480533,0.1794108114594195,0.169356075708884,0.1491567413288825,0.13077395410658
2016-05-24,0.3687807091689751,0.309697353101688,0.2364962932628373,0.1899868481969469,0.1300463542433627,0.0762651655337927,0.079636116727315,0.0996583960479396,0.1176844820644645,0.3011452330406867,0.2593588946596919,0.2097971610476699,0.1804840988812506,0.1467841924488059,0.1099937379221192,0.0874402942718761,0.0882824911464673,0.0985186569163366,0.2710876256604944,0.2388268887103277,0.2019307463978476,0.1811338533212154,0.1584361470045145,0.1341449576008719,0.1112138383274601,0.091674703504706,0.093648599866217,0.2502481547934799,0.2263974903755241,0.2001477885003927,0.1859589944497972,0.1710130516022084,0.1554017560661229,0.139540503715451,0.1123269237090902,0.1001934823837549,0.2381288809012552,0.2213714852619794,0.203547619155102,0.1942091346129272,0.1845883301963047,0.174711211089127,0.1646430381350477,0.1445672648798487,0.1267743289809034
2016-05-25,0.3650454499334348,0.3062622021364338,0.233317564569733,0.1868455465358876,0.1267121699974082,0.0753604319988134,0.0802507913680509,0.1010913072186511,0.1195831101960101,0.2983691321778953,0.2566145609590161,0.2069973233164773,0.1775839908970517,0.1437208426230273,0.1071773567376817,0.0865899963997345,0.0891850793436719,0.1000003734678047,0.2686695542691208,0.2363464993448248,0.1993200114564171,0.1784207778956666,0.1556082118832839,0.1313088327088483,0.1089574433743864,0.0917598327367044,0.0946894722158298,0.2480895266459938,0.2241418959407255,0.1977614364223928,0.1834966723852816,0.1684788035165149,0.1528309824255739,0.1370503082748712,0.1108884498876966,0.1002609946378792,0.2362187913311259,0.2193760977385211,0.2014592055332923,0.1920749811372751,0.1824139413390796,0.1725098556173706,0.1624416336141278,0.1425460627328301,0.1253751831979548
2016-05-26,0.3630687055441701,0.3045156570896044,0.2318154573622484,0.1854463315964955,0.1252681595078989,0.0739086753173757,0.0789518996180346,0.0996044400835568,0.1178755494464091,0.2967023666928193,0.2551055922741624,0.205644185826179,0.1762910631978496,0.1424339361930222,0.1057585652077478,0.0851793756240622,0.087832438138978,0.0985413276852703,0.2672034662943459,0.235002645944868,0.198094504945224,0.1772434128099878,0.1544550748976229,0.1301247887609373,0.1076738259253803,0.090432570301263,0.0933291945188062,0.2468450589755081,0.2229915894717901,0.1967024961710273,0.1824779158284508,0.1674907736124124,0.1518552025314782,0.1360542822274065,0.1097455598119228,0.0990114662760943,0.2352285601768982,0.2184573020178563,0.2006102915724458,0.1912586110162075,0.1816266591685564,0.171745827306353,0.1616914614865888,0.141775062700018,0.1244956722740513
2016-05-27,0.360272769355452,0.3019772189182944,0.2295270366632777,0.1832473349949134,0.1231180494417872,0.0742986407272049,0.0805245077141952,0.102048005608101,0.1209083676864913,0.2949299029471807,0.2533159824071751,0.2037728723485702,0.1743344582468207,0.1403909978510728,0.1042159749343875,0.0855839058868377,0.0897585388348215,0.1010841610791871,0.2657538518476991,0.2334379554259985,0.1963586584184832,0.1753987921746129,0.1525152671733167,0.1282618723248924,0.1065695623279548,0.0916173848033293,0.0954180856557537,0.2455522492833033,0.2215462980094308,0.1950753666233665,0.1807552005555583,0.165686597267607,0.1500260308349486,0.1343578645267746,0.1093117125087287,0.100117656564415,0.2340118302688343,0.2171014988167655,0.1991090657548168,0.1896878090348348,0.1799954130685289,0.1700738524556772,0.1600165664581043,0.1403327304428986,0.1238179517631535
2016-05-31,0.3612198500302704,0.3039615458619498,0.2332115023231909,0.1884210551959591,0.1306637736740571,0.0696329187452007,0.0679765336442062,0.0835701465739519,0.0982686902917899,0.2965575805389356,0.2559534283293149,0.2078521195806967,0.1793879573270222,0.1464210506602194,0.1084964596799492,0.0797167851805037,0.0753685615303255,0.0831269640002485,0.2677023400613952,0.2362243750110792,0.2001834441286222,0.1797885366615731,0.1573265200556507,0.1326248887278658,0.1073218936075376,0.0807050868344303,0.080068418471659,0.247469042846984,0.224018232211876,0.1981098824235999,0.1840172440095626,0.1690442310119671,0.1531532123943888,0.1365068847309811,0.1050839566070966,0.0885697377063302,0.2353100562947792,0.218636677761304,0.2008018291575121,0.1913939825488236,0.1816346794445031,0.1715175988141422,0.1610606913133479,0.1394883935507658,0.1189052437548998
2016-06-01,0.3684290423907886,0.30897772116755,0.235147457002433,0.1880395799591331,0.1268498752726336,0.0747584086455961,0.0799854951313375,0.1009717500387919,0.1195145471119062,0.2996868212216636,0.2576098132323325,0.2075564919608817,0.1778333638848299,0.143520580328014,0.1063423157049746,0.0856896074527189,0.0885584724560458,0.0994205839565378,0.2690549060705037,0.2365495074845496,0.1992715543620766,0.1781969576705446,0.1551483800982374,0.1305273752099445,0.1078629380866679,0.0907538693179203,0.0938025125828754,0.2477468293571424,0.2237091098673547,0.1972004432080987,0.1828479119001193,0.1677182449520006,0.1519272853310647,0.135972642389771,0.1095491053640133,0.0989889882957595,0.2352869041021001,0.2184080341844662,0.2004360588531746,0.1910141563675054,0.1813064994424577,0.1713450238361852,0.1612072092008401,0.1411412927748712,0.1238218737256506
